"name","referenceClass","Value"
"outputQueue_Utilization","","0.9735667691816404"
"outputQueue_topic_amazonecho_app_app8_AN0_class_Utilization","topic_amazonecho_app_app8_AN0_class","1.1925901964916641E-4"
"outputQueue_topic_intrusiondetection_app_app45_VS0_class_Utilization","topic_intrusiondetection_app_app45_VS0_class","0.06665947555796224"
"outputQueue_topic_bms_app_app12_TS0_class_Utilization","topic_bms_app_app12_TS0_class","0.022463559619889863"
"outputQueue_topic_bms_app_app8_AN0_class_Utilization","topic_bms_app_app8_AN0_class","0.020509968972168238"
"outputQueue_topic_intrusiondetection_app_app21_RT0_class_Utilization","topic_intrusiondetection_app_app21_RT0_class","0.06676847026144649"
"outputQueue_topic_videosurveillance_app_app7_AN0_class_Utilization","topic_videosurveillance_app_app7_AN0_class","0.01774537079457925"
"outputQueue_topic_firedetection_app_app22_RT0_class_Utilization","topic_firedetection_app_app22_RT0_class","2.6074458450789834E-4"
"outputQueue_topic_smartthings_app_app14_TS0_class_Utilization","topic_smartthings_app_app14_TS0_class","2.9667530514253124E-4"
"outputQueue_topic_printing_app_app17_TS0_class_Utilization","topic_printing_app_app17_TS0_class","9.148883080871496E-4"
"outputQueue_topic_printing_app_app15_TS0_class_Utilization","topic_printing_app_app15_TS0_class","9.384632277511196E-4"
"outputQueue_topic_energymanagement_app_app4_AN0_class_Utilization","topic_energymanagement_app_app4_AN0_class","0.004261026966145011"
"outputQueue_topic_energymanagement_app_app3_AN0_class_Utilization","topic_energymanagement_app_app3_AN0_class","0.004311228744499663"
"outputQueue_topic_amazonecho_app_app7_AN0_class_Utilization","topic_amazonecho_app_app7_AN0_class","1.1926008636227537E-4"
"outputQueue_topic_amazonecho_app_app14_TS0_class_Utilization","topic_amazonecho_app_app14_TS0_class","1.3416719713773E-4"
"outputQueue_topic_firedetection_app_app30_RT0_class_Utilization","topic_firedetection_app_app30_RT0_class","2.548859023853247E-4"
"outputQueue_topic_smartthings_app_app1_AN0_class_Utilization","topic_smartthings_app_app1_AN0_class","2.7049571205941847E-4"
